@relation datubasea-weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/gaussblur

@attribute 'RGB Color Histogram0' numeric
@attribute 'RGB Color Histogram1' numeric
@attribute 'RGB Color Histogram2' numeric
@attribute 'RGB Color Histogram3' numeric
@attribute 'RGB Color Histogram4' numeric
@attribute 'RGB Color Histogram5' numeric
@attribute 'RGB Color Histogram6' numeric
@attribute 'RGB Color Histogram7' numeric
@attribute 'RGB Color Histogram8' numeric
@attribute 'RGB Color Histogram9' numeric
@attribute 'RGB Color Histogram10' numeric
@attribute 'RGB Color Histogram11' numeric
@attribute 'RGB Color Histogram12' numeric
@attribute 'RGB Color Histogram13' numeric
@attribute 'RGB Color Histogram14' numeric
@attribute 'RGB Color Histogram15' numeric
@attribute 'RGB Color Histogram16' numeric
@attribute 'RGB Color Histogram17' numeric
@attribute 'RGB Color Histogram18' numeric
@attribute 'RGB Color Histogram19' numeric
@attribute 'RGB Color Histogram20' numeric
@attribute 'RGB Color Histogram21' numeric
@attribute 'RGB Color Histogram22' numeric
@attribute 'RGB Color Histogram23' numeric
@attribute 'RGB Color Histogram24' numeric
@attribute 'RGB Color Histogram25' numeric
@attribute 'RGB Color Histogram26' numeric
@attribute 'RGB Color Histogram27' numeric
@attribute 'RGB Color Histogram28' numeric
@attribute 'RGB Color Histogram29' numeric
@attribute 'RGB Color Histogram30' numeric
@attribute 'RGB Color Histogram31' numeric
@attribute 'RGB Color Histogram32' numeric
@attribute 'RGB Color Histogram33' numeric
@attribute 'RGB Color Histogram34' numeric
@attribute 'RGB Color Histogram35' numeric
@attribute 'RGB Color Histogram36' numeric
@attribute 'RGB Color Histogram37' numeric
@attribute 'RGB Color Histogram38' numeric
@attribute 'RGB Color Histogram39' numeric
@attribute 'RGB Color Histogram40' numeric
@attribute 'RGB Color Histogram41' numeric
@attribute 'RGB Color Histogram42' numeric
@attribute 'RGB Color Histogram43' numeric
@attribute 'RGB Color Histogram44' numeric
@attribute 'RGB Color Histogram45' numeric
@attribute 'RGB Color Histogram46' numeric
@attribute 'RGB Color Histogram47' numeric
@attribute 'RGB Color Histogram48' numeric
@attribute 'RGB Color Histogram49' numeric
@attribute 'RGB Color Histogram50' numeric
@attribute 'RGB Color Histogram51' numeric
@attribute 'RGB Color Histogram52' numeric
@attribute 'RGB Color Histogram53' numeric
@attribute 'RGB Color Histogram54' numeric
@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
3,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,107,57,0,0,4,23,0,0,0,0,0,0,0,0,0,0,62,9,0,10,90,255,6,0,0,11,21,0,0,0,0,0,2,0,0,0,3,69,32,0,0,0,5,Faces_easy
3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,138,255,0,0,0,69,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,109,32,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,2,Faces_easy
183,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,61,255,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,36,0,0,0,34,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,2,2,Faces_easy
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,0,0,60,255,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,98,10,0,0,79,143,15,0,0,0,1,0,0,0,0,0,2,1,0,0,1,196,5,0,0,29,57,Faces_easy
29,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14,255,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,0,1,15,145,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,67,0,0,18,56,Faces_easy
12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,45,0,0,0,66,145,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,56,2,0,1,24,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,9,Faces_easy
68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,56,138,2,0,0,0,13,0,0,0,0,0,0,0,0,0,7,194,1,0,0,62,255,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,1,4,Faces_easy
40,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,22,88,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,87,0,0,8,37,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,Faces_easy
0,4,0,0,0,139,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,243,154,0,0,13,55,0,0,0,0,0,0,0,0,0,0,61,37,0,0,9,255,57,0,0,0,12,0,0,0,0,0,0,0,0,0,0,83,63,0,0,0,26,Faces_easy
148,7,0,0,6,36,0,0,0,0,0,0,0,0,0,0,6,0,0,0,40,255,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,75,0,0,0,195,109,0,0,0,12,2,0,0,0,0,0,3,0,0,0,15,141,0,0,0,35,30,Faces_easy
18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,29,255,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,3,9,Faces_easy
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,35,255,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,152,1,0,123,101,149,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,72,0,0,0,33,181,Faces_easy
17,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,0,0,0,70,255,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,86,2,0,0,19,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,Faces_easy
255,51,0,0,1,15,0,0,0,0,0,0,0,0,0,0,9,4,0,0,22,252,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,5,0,1,42,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6,0,0,3,5,Faces_easy
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,164,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,0,0,17,156,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,150,0,0,0,1,57,Faces_easy
35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,0,0,79,255,2,0,0,17,54,0,0,0,0,0,0,0,0,0,0,197,0,0,0,109,235,0,0,0,19,0,0,0,0,0,0,0,0,0,0,14,60,0,0,0,11,5,Faces_easy
255,7,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,17,201,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,19,2,0,0,27,102,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,2,Faces_easy
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,24,255,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,128,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,75,0,0,0,148,Faces_easy
100,89,0,0,0,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,246,0,0,1,37,20,0,0,0,41,0,0,0,0,0,7,11,0,0,0,255,12,0,0,0,136,0,0,0,0,0,0,0,0,0,0,46,35,0,0,0,41,Faces_easy
35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,42,178,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,42,0,0,0,53,255,4,0,0,6,20,0,0,0,0,0,0,0,0,0,0,77,0,0,0,27,15,Faces_easy
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,74,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,18,196,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,13,Faces_easy
95,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,37,0,0,0,22,197,3,0,0,5,28,0,0,0,0,0,0,0,0,0,0,54,0,0,0,23,255,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,1,Faces_easy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,4,252,1,0,0,140,0,0,0,0,0,0,0,0,0,0,0,105,9,0,0,160,255,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,219,32,0,0,3,87,Faces_easy
255,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,87,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,0,12,205,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,128,1,0,0,0,30,Faces_easy
85,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,28,0,0,0,9,187,25,0,0,8,32,0,0,0,0,0,0,0,0,0,0,134,1,0,0,73,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,3,Faces_easy
7,7,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,241,227,0,0,4,168,0,0,0,0,0,0,0,0,0,0,71,11,0,0,58,255,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,105,79,0,0,0,22,Faces_easy
37,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,2,0,0,26,239,20,0,0,0,31,0,0,0,0,0,0,0,0,0,63,242,4,0,21,46,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Faces_easy
255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,31,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,16,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,2,10,Faces_easy
10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,7,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,21,0,0,14,255,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,4,Faces_easy
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,28,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,114,1,0,88,83,138,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,59,0,0,0,31,136,Faces_easy
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,99,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,18,255,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,7,Faces_easy
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,14,117,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,255,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,143,0,0,0,1,22,Faces_easy
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,10,123,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,139,2,0,0,143,255,6,0,0,0,8,0,0,0,0,0,0,0,0,0,8,135,0,0,0,37,35,Faces_easy
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,36,0,0,5,16,24,0,0,0,0,0,0,0,0,0,22,63,0,0,7,255,221,0,0,0,177,0,0,0,0,0,0,0,0,0,0,28,5,0,0,0,1,Faces_easy
3,3,0,0,25,102,0,0,0,0,0,0,0,0,0,0,3,0,0,0,32,255,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,26,190,15,0,0,0,63,0,0,0,0,0,0,0,0,0,0,159,0,0,0,36,106,Faces_easy
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,20,56,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,134,0,0,0,37,255,Faces_easy
9,5,0,0,3,11,5,0,0,0,0,0,0,0,0,0,5,0,0,0,15,152,8,0,0,19,21,0,0,0,0,0,0,0,0,0,0,32,4,0,0,45,255,1,0,0,6,7,0,0,0,0,0,0,0,0,0,3,79,3,0,0,17,93,Faces_easy
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,22,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,Faces_easy
57,19,0,0,0,4,2,0,0,0,0,0,0,0,0,0,12,0,0,0,28,77,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,27,0,0,0,12,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,5,0,Faces_easy
21,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,255,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,43,103,2,0,0,1,22,0,0,0,0,0,0,0,0,0,0,177,6,0,0,1,7,Faces_easy
111,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,105,255,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,27,97,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,91,3,0,0,0,14,Faces_easy
2,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,255,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29,6,0,0,3,136,3,0,0,0,99,0,0,0,0,0,0,0,0,0,0,112,2,0,0,9,96,Faces_easy
87,16,0,0,13,16,0,0,0,0,0,0,0,0,0,0,17,2,0,0,67,243,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,48,3,0,0,255,149,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,190,1,0,0,2,8,Faces_easy
175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,20,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,43,119,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,6,Faces_easy
32,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,17,2,0,0,13,255,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,33,14,0,0,9,136,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,14,0,0,0,7,Faces_easy
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,128,241,5,0,0,16,147,0,0,0,0,0,0,0,0,0,0,57,3,0,0,43,255,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,25,18,Faces_easy
6,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,27,0,0,9,18,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,169,15,0,0,0,113,0,0,0,0,0,0,0,0,0,0,25,69,0,0,0,30,Faces_easy
175,29,0,0,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,255,190,0,0,0,60,13,0,0,0,55,0,0,0,0,0,4,13,0,0,1,245,13,0,0,0,153,0,0,0,0,0,0,0,0,0,0,37,40,0,0,0,27,Faces_easy
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,34,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,1,0,0,25,255,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,56,1,0,0,1,10,Faces_easy
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,19,255,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,1,0,0,29,110,3,0,0,1,15,0,0,0,0,0,0,0,0,0,0,81,5,0,0,4,49,Faces_easy
10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,255,3,0,0,63,7,0,0,0,0,0,0,0,0,0,0,16,7,0,0,77,239,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,122,14,0,0,13,126,Faces_easy
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,63,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,21,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,5,36,Faces_easy
42,7,0,0,7,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,255,35,0,0,3,18,0,0,0,0,0,0,0,0,0,0,10,8,0,0,4,125,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,14,Faces_easy
48,11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,32,34,0,0,3,255,21,0,0,13,32,0,0,0,0,0,0,0,0,0,0,62,14,0,0,51,107,14,0,0,0,48,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,Faces_easy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,10,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,30,0,0,0,39,Faces_easy
2,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,8,0,0,11,11,0,0,0,0,0,0,0,0,0,0,114,1,0,0,26,216,32,0,0,9,33,0,0,0,0,0,0,0,0,0,0,90,23,0,0,57,255,Faces_easy
111,8,0,0,23,19,0,0,0,0,0,0,0,0,0,0,16,1,0,0,39,255,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,52,0,0,0,104,116,1,0,0,10,6,0,0,0,0,0,0,0,0,0,4,157,0,0,0,9,79,Faces_easy
1,44,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,1,0,0,47,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,3,0,0,52,206,1,0,0,1,26,0,0,0,0,0,0,0,0,0,0,54,0,0,0,9,208,Faces_easy
103,18,0,0,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,172,0,0,0,173,19,0,0,0,25,0,0,0,0,0,5,22,0,0,0,236,31,0,0,0,154,0,0,0,0,0,0,0,0,0,0,28,90,0,0,0,22,Faces_easy
89,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,12,255,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,33,0,0,0,26,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,9,2,Faces_easy
52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,34,255,2,0,0,4,8,0,0,0,0,0,1,0,0,0,0,48,1,0,0,92,146,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,124,0,0,0,3,9,Faces_easy
25,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,13,255,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,42,3,0,0,27,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5,0,0,3,11,Faces_easy
13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,86,255,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,34,1,0,0,7,117,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,1,Faces_easy
4,29,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,255,3,0,0,25,5,0,0,0,0,0,0,0,0,0,0,51,4,0,0,87,126,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,131,12,0,0,1,28,Faces_easy
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,30,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,35,160,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,91,6,0,0,3,54,Faces_easy
12,14,0,0,0,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,73,0,0,7,136,48,0,0,0,0,0,0,0,0,0,26,20,0,0,15,255,68,0,0,0,153,0,0,0,0,0,1,0,0,0,2,53,10,0,0,0,35,Faces_easy
8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,23,255,15,0,0,2,21,3,0,0,0,0,0,0,0,0,0,112,0,0,0,39,103,17,0,0,0,6,0,0,0,0,0,1,1,0,0,10,207,0,0,0,11,54,Faces_easy
126,101,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,15,0,0,1,255,24,0,0,0,7,0,0,0,0,0,0,0,0,0,0,134,12,0,0,68,231,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,192,3,0,0,61,159,Faces_easy
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,28,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,6,Faces_easy
40,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,76,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,98,5,0,0,70,255,3,0,0,10,5,0,0,0,0,0,0,0,0,0,0,47,0,0,0,5,130,Faces_easy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,255,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,74,2,0,0,63,116,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,154,13,0,0,0,5,Faces_easy
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,25,96,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,94,255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,98,0,0,0,0,0,Faces_easy
139,41,0,0,6,40,0,0,0,0,0,0,0,0,0,0,6,6,0,0,64,255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,21,84,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,149,2,0,0,19,84,Faces_easy
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,36,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,21,179,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,Faces_easy
47,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,7,0,0,0,62,255,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,58,0,0,0,79,95,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,64,0,0,0,3,15,Faces_easy
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,101,255,15,0,0,0,18,0,0,0,0,0,0,0,0,0,10,59,0,0,0,0,13,Faces_easy
14,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,14,169,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,30,255,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,95,4,0,0,43,38,Faces_easy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,15,0,0,0,2,2,0,0,0,0,0,0,0,0,0,39,67,0,0,14,254,64,0,0,46,255,0,0,0,0,0,0,0,0,0,0,87,7,0,0,28,208,Faces_easy
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,39,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,30,245,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,4,10,Faces_easy
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,22,255,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,73,0,0,0,6,29,Faces_easy
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,13,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,8,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,16,35,Faces_easy
149,19,0,0,7,27,0,0,0,0,0,0,0,0,0,0,69,0,0,0,78,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,33,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,15,16,Faces_easy
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,14,0,0,0,11,53,0,0,0,0,0,0,0,0,0,10,29,0,0,3,255,24,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,Faces_easy
88,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,255,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,35,23,1,0,0,0,8,0,0,0,0,0,0,0,0,0,2,99,0,0,0,18,8,Faces_easy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,59,255,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,91,0,0,0,7,49,Faces_easy
82,9,0,0,4,22,0,0,0,0,0,0,0,0,0,0,69,4,0,0,55,244,1,0,0,25,15,0,0,0,0,0,4,0,0,0,26,72,2,0,0,155,255,0,0,0,24,70,0,0,0,0,0,0,0,0,0,7,139,0,0,0,44,0,Faces_easy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,5,0,0,0,142,0,0,0,0,0,0,0,0,0,0,51,7,0,0,50,245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,183,2,0,0,110,255,Faces_easy
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,16,182,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,97,0,0,0,90,255,6,0,0,6,9,0,0,0,0,0,0,0,0,0,8,123,0,0,0,29,155,Faces_easy
49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,155,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,37,0,0,0,20,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,Faces_easy
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,7,0,0,48,255,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,74,0,0,0,44,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,5,Faces_easy
27,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,167,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,44,8,0,0,37,255,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,54,2,0,0,1,21,Faces_easy
22,51,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,5,0,0,4,195,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,169,27,0,0,103,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,11,0,0,29,30,Faces_easy
